Item	Word	Semantic_Output	Error_Score	Correct
2611	jolt	jolt	0.7491	1
2612	jolts	jolts	1.1601	1
2613	joss	joss	0.0466	1
2614	jot	jot	0.001	1
2615	jots	jots	0.011	1
2616	joust	joust	0.0218	1
2617	jousts	jousts	0.0555	1
2618	jowl	jowl	0.0045	1
2619	jowls	jowl	0.5569	0
2620	joy	joy	0.0005	1
2621	joys	joys	0.0064	1
2622	judge	judge	0.0001	1
2623	jug	jug	0.0146	1
2624	jugs	jugs	0.0092	1
2625	juice	juice	0.246	1
2626	jump	jump	0.000600000000000001	1
2627	jumped	jumped	0.0122	1
2628	jumps	jump	1.191	0
2629	june	june	0.0002	1
2630	junes	junes	0.0033	1
2631	junk	junk	0.0102	1
2632	junks	junks	0.0011	1
2633	just	just	0.0003	1
2634	jute	jute	0.0645	1
2635	jutes	jutes	0.0173	1
2636	kail	kail	0.9868	1
2637	kale	kale	4.2208	1
2638	kales	kales	0.0456	1
2639	keel	keel	0.2484	1
2640	keels	keels	0.2731	1
2641	keen	keen	0.0063	1
2642	keep	keep	0.005	1
2643	keeps	keep	0.7971	0
2644	keg	keg	0.757	1
2645	kegs	kegs	1.0871	1
2646	kelp	kelp	0.2774	1
2647	kelps	kelps	0.293	1
2648	ken	ken	0.0208	1
2649	kens	kens	0.00629999999999999	1
2650	kept	kept	0.0576	1
2651	ketch	ketch	5.32159999999999	1
2652	key	key	0.0018	1
2653	keys	keys	0.001	1
2654	kick	kick	0.8592	1
2655	kicked	kicked	0.0057	1
2656	kicks	kicks	0.0015	1
2657	kid	kid	0.0051	1
2658	kids	kids	0.0002	1
2659	kike	kike	0.354	1
2660	kill	kill	0.0001	1
2661	killed	killed	0.0001	1
2662	kills	kills	0.0011	1
2663	kiln	kiln	0.0414	1
2664	kilns	kilns	0.0481	1
2665	kilt	kilt	0.1032	1
2666	kilts	kilts	0.0058	1
2667	kind	kind	0.0001	1
2668	kinds	kinds	0.0013	1
2669	king	king	0.0122	1
2670	kings	kings	0.0991	1
2671	kink	kink	0.0203	1
2672	kinks	kinks	0.0036	1
2673	kip	kip	0.0221	1
2674	kips	kips	0.0293	1
2675	kirk	kirk	0.0072	1
2676	kirks	kirks	0.0311	1
2677	kiss	kiss	0.0085	1
2678	kissed	kissed	0.0414	1
2679	kit	kit	0.0004	1
2680	kite	kite	1.2228	1
2681	kites	kites	0.9561	1
2682	kits	kits	0.0003	1
2683	klutz	klutz	0.055	1
2684	knack	knack	0.5603	1
2685	knacks	knacks	0.217	1
2686	knap	alms	5.7644	0
2687	knave	knave	2.6686	1
2688	knaves	knaves	3.447	1
2689	knead	knead	0.0191	1
2690	kneads	knead	0.9478	0
2691	knee	knee	0.0108	1
2692	kneel	kneel	0.0161	1
2693	kneels	kneel	0.987	0
2694	knees	knees	0.0041	1
2695	knell	scree	6.6383	0
2696	knells	knells	1.3436	1
2697	knelt	knelt	0.0545	1
2698	knew	knew	0.1404	1
2699	knife	knife	0.5919	1
2700	knight	knight	0.0005	1
2701	knights	knights	0.0041	1
2702	knit	knit	0.7311	1
2703	knit	knit	0.4025	1
2704	knits	knits	0.8555	1
2705	knives	knives	0.0005	1
2706	knob	knob	0.3625	1
2707	knobs	knobs	0.8121	1
2708	knock	knock	0.0001	1
2709	knocked	knocked	0.0011	1
2710	knocks	knocks	0.0015	1
2711	knoll	knoll	0.1009	1
2712	knolls	knolls	0.1639	1
2713	knot	knot	0.0659	1
2714	knots	knots	0.833	1
2715	knout	knout	3.7224	1
2716	know	know	0.0012	1
2717	knows	knows	0.0002	1
2718	kraut	kraut	0.3255	1
2719	krauts	krauts	0.0064	1
2720	lab	lab	0.0012	1
2721	labs	labs	0.0034	1
2722	lace	lace	0.1812	1
2723	lack	lack	0.0009	1
2724	lacks	lacks	0.0055	1
2725	lad	lad	0.0188	1
2726	lade	lade	0.7769	1
2727	lads	lads	0.1925	1
2728	lag	lag	0.5778	1
2729	lagged	lagged	0.3708	1
2730	lags	lags	0.2749	1
2731	laid	laid	0.0648	1
2732	lair	lair	0.0165	1
2733	lairs	lairs	0.092	1
2734	lake	lake	0.0004	1
2735	lakes	lakes	0.0008	1
2736	lam	lam	5.2203	1
2737	lamb	lamb	0.8964	1
2738	lambs	lambs	0.5188	1
2739	lame	weak	2.0099	0
2740	lammed	lammed	2.2134	1
2741	lamp	lamp	0.003	1
2742	lamps	lamps	0.0076	1
2743	lams	lams	1.2395	1
2744	lance	lance	0.0438	1
2745	land	land	0.0005	1
2746	lands	lands	0.001	1
2747	lane	lane	0.0222	1
2748	lanes	lanes	0.0012	1
2749	lap	lap	0.1809	1
2750	laps	laps	0.0131	1
2751	lapse	lapse	1.3954	1
2752	larch	larch	0.9153	1
2753	lard	lard	0.002	1
2754	lards	lards	0.0035	1
2755	large	large	0.0002	1
2756	lark	lark	1.9418	1
2757	larks	lark	2.1102	0
2758	lash	whip	1.9529	0
2759	lashed	lashed	0.4617	1
2760	lass	lass	3.3324	1
2761	last	last	0.0001	1
2762	lat	lat	1.3443	1
2763	latch	latch	0.8247	1
2764	late	late	0.0001	1
2765	lath	lath	1.898	1
2766	lathe	tape	3.1149	0
2767	lathes	lathes	2.1044	1
2768	laths	laths	0.4871	1
2769	laud	praise	3.3067	0
2770	laugh	laugh	0.0673	1
2771	laughed	laughed	0.023	1
2772	laughs	laughs	0.0033	1
2773	launch	launch	0.0188	1
2774	launched	launched	0.0008	1
2775	lave	lave	1.434	1
2776	law	law	0.0033	1
2777	lawn	lawn	0.0018	1
2778	lawns	lawns	0.0015	1
2779	laws	laws	0.0022	1
2780	lax	si	9.9568	0
2781	lay	lay	0.0126	1
2782	lays	lays	0.0255	1
2783	laze	alms	3.1699	0
2784	lea	lea	1.0922	1
2785	leach	leach	0.0367	1
2786	lead	lead	0.0002	1
2787	leads	lead	1.0004	0
2788	leaf	leaf	0.0006	1
2789	leak	leak	1.476	1
2790	leaks	leaks	0.1284	1
2791	lean	lean	0.0201	1
2792	leaned	leaned	0.0126	1
2793	leans	leans	0.0129	1
2794	leap	leap	0.022	1
2795	leaps	leaps	0.0181	1
2796	learn	learn	0.0001	1
2797	learned	learned	0.0002	1
2798	learns	learns	0.0016	1
2799	leas	leas	0.0065	1
2800	lease	lease	0.1352	1
2801	leash	leash	0.5683	1
2802	leave	leave	0.0027	1
2803	leaves	leaves	0.0003	1
2804	leaves	leaves	0.0008	1
2805	led	led	0.0697	1
2806	ledge	ledge	0.2982	1
2807	lee	lee	0.0181	1
2808	leech	clone	7.8882	0
2809	leek	leek	0.0767	1
2810	leeks	leeks	0.1094	1
2811	leer	leer	0.1475	1
2812	leered	leered	0.0027	1
2813	leers	leers	0.1721	1
2814	lees	lees	0.0227	1
2815	left	left	0.0017	1
2816	left	left	0.0264	1
2817	leg	leg	0.0002	1
2818	legs	legs	0	1
2819	lei	lei	0.1476	1
2820	leis	leis	0.0607	1
2821	lek	lek	0.2509	1
2822	leks	leks	0.469	1
2823	lend	lend	0.0025	1
2824	lends	lends	0.5262	1
2825	length	length	0.0016	1
2826	lengths	lengths	0.0001	1
2827	lens	lens	0.0491	1
2828	lent	lent	0.0014	1
2829	lept	lived	5.6788	0
2830	less	less	0	1
2831	lest	lest	0.0464	1
2832	let	let	0.0086	1
2833	let	let	0.0172	1
2834	lets	lets	0.1161	1
2835	lewd	lewd	3.1042	1
2836	ley	ley	0.4351	1
2837	lice	lice	3.0056	1
2838	lick	lick	0.3083	1
2839	licked	licked	0.0158	1
2840	licks	licks	0.1451	1
2841	lid	lid	0.0001	1
2842	lids	lids	0.0007	1
2843	lie	lie	1.9579	1
2844	lied	lied	0.8786	1
2845	liege	liege	1.3811	1
2846	lien	lien	0.3084	1
2847	liens	liens	2.0913	1
2848	lies	lies	0.0018	1
2849	life	life	0.0029	1
2850	lift	lift	0.0054	1
2851	lifts	lifts	0.0021	1
2852	light	light	0.0001	1
2853	lights	lights	0.0005	1
2854	lilt	lilt	0.1401	1
2855	lilts	lilts	0.1694	1
2856	limb	limb	0.0041	1
2857	limbs	limbs	0.003	1
2858	lime	lime	0.0172	1
2859	limes	limes	0.018	1
2860	limn	live	4.3287	0
2861	limp	limp	0.0002	1
2862	line	line	0.0004	1
2863	lines	lines	0.0003	1
2864	ling	ling	0.0055	1
2865	link	link	0.0579	1
2866	linked	linked	0.0012	1
2867	links	links	0.0107	1
2868	lint	lint	0.0632	1
2869	lints	lints	0.5006	1
2870	lip	lip	0.0068	1
2871	lips	lips	0.0117	1
2872	lisle	lisle	0.1472	1
2873	lisles	lisles	0.1757	1
2874	lisp	lisp	0.1635	1
2875	lisped	lisped	0.0042	1
2876	lisps	lisps	0.6303	1
2877	list	list	0.0023	1
2878	lists	lists	0.0029	1
2879	lithe	lithe	1.8652	1
2880	live	live	0	1
2881	lived	lived	0	1
2882	lives	lives	0.0009	1
2883	lives	lives	0.0003	1
2884	load	load	0.0015	1
2885	loads	loads	0.1765	1
2886	loaf	loaf	0.5736	1
2887	loam	loam	0.3617	1
2888	loams	loams	0.1981	1
2889	loan	loan	0.0002	1
2890	loans	loans	0.0001	1
2891	loath	loath	0.8233	1
2892	loathe	loathe	1.9283	1
2893	loathed	loathed	0.9914	1
2894	loathes	loathes	0.527	1
2895	loaves	breads	0.8977	0
2896	lob	lob	1.1558	1
2897	lobbed	lobbed	0.6285	1
2898	lobe	lobe	0.0046	1
2899	lobes	lobes	0.0702	1
2900	lobs	lobs	0.0886	1
2901	lock	lock	0.0002	1
2902	locked	locked	0.0007	1
2903	locks	locks	0.1769	1
2904	lode	lode	0.0129	1
2905	lodes	lodes	0.012	1
2906	lodge	lodge	0.3983	1
2907	loft	loft	0.1818	1
2908	lofts	lofts	0.0005	1
2909	log	log	0.02	1
2910	loge	loge	1.0382	1
2911	logs	log	0.4228	0
2912	loin	loin	0.0823	1
2913	loins	loins	0.146	1
2914	loll	loll	0.3923	1
2915	lolled	lolled	1.0336	1
2916	lolls	lolls	2.8621	1
2917	lone	lone	0.0006	1
2918	long	long	0.0225	1
2919	loo	grid	15.0406	0
2920	look	look	0.0016	1
2921	looked	looked	0.0001	1
2922	looks	looks	0.0001	1
2923	loom	loom	0.8931	1
2924	loomed	loomed	0.5785	1
2925	looms	seems	1.2718	0
2926	loon	loon	1.4	1
2927	loons	loons	0.4778	1
2928	loop	loop	0.0102	1
2929	loops	loops	0.0292	1
2930	loose	loose	0.0031	1
2931	loot	loot	0.1273	1
2932	loots	loots	0.5106	1
2933	lop	lop	0.3753	1
2934	lope	lope	0.3713	1
2935	lopes	lopes	0.8127	1
2936	lopped	lopped	0.9165	1
2937	lops	lops	0.0152	1
2938	lord	lord	0.0031	1
2939	lords	lords	0.0011	1
2940	lore	lore	0.0857	1
2941	lores	lores	0.0266	1
2942	lose	lose	0.0002	1
2943	loss	loss	0.0151	1
2944	lost	lost	0.005	1
2945	lot	lot	0.0039	1
2946	lots	lots	0.0049	1
2947	loud	loud	0.0038	1
2948	lounge	lounge	0.002	1
2949	louse	louse	2.015	1
2950	lout	lout	0.4804	1
2951	louts	louts	0.2197	1
2952	love	love	0.1258	1
2953	loves	loves	0.4292	1
2954	low	low	0.001	1
2955	lox	lox	0.1909	1
2956	luck	luck	0.002	1
2957	lucks	lucks	0.0096	1
2958	luff	sate	3.1111	0
2959	lug	lug	0.8022	1
2960	lugged	lugged	0.0984	1
2961	lugs	lugs	0.5246	1
2962	lull	lull	0.2148	1
2963	lulls	lulls	0.1083	1
2964	lump	lump	0.0093	1
2965	lumps	lumps	0.0307	1
2966	lunch	lunch	0.0021	1
2967	lung	lung	0.0146	1
2968	lunge	lunge	1.1941	1
2969	lunged	lunged	1.5071	1
2970	lungs	lungs	0.0147	1
2971	lurch	lurch	0.2193	1
2972	lurched	lurched	0.58	1
2973	lure	lure	0.0003	1
2974	lured	lured	0.2054	1
2975	lures	lures	0.0001	1
2976	lurk	lurk	0.5152	1
2977	lurked	lurked	0.7021	1
2978	lurks	lurks	0.5511	1
2979	lush	lush	1.8249	1
2980	lust	lust	0.0005	1
2981	lusts	lusts	0.004	1
2982	lute	lute	0.2715	1
2983	lutes	lutes	0.6153	1
2984	lye	lye	0.9771	1
2985	lyes	lyes	0.5208	1
2986	lymph	lymph	0.0031	1
2987	lymphs	lymphs	0.0171	1
2988	lynch	lynch	0.2421	1
2989	lynx	lynx	0.2887	1
2990	lyre	lyre	1.1304	1
2991	lyres	lyres	1.1788	1
2992	ma	ma	0.8974	1
2993	mace	mace	0.0923	1
2994	mack	mack	0.226	1
2995	mad	mad	0.3817	1
2996	made	made	0.0333	1
2997	mag	mag	0.1222	1
2998	maid	maid	0.2877	1
2999	maids	maids	1.9045	1
3000	mail	mail	0.0003	1
3001	mails	mails	0.00849999999999999	1
3002	maim	maim	0.2474	1
3003	maimed	maimed	0.7196	1
3004	maims	maim	0.92	0
3005	maize	maize	0.0037	1
3006	make	make	0.0001	1
3007	makes	makes	0.0012	1
3008	male	male	0.1605	1
3009	males	males	0.0225	1
3010	mall	mall	0.3109	1
3011	malls	malls	0.0388	1
3012	malt	malt	0.832	1
3013	malts	frappes	1.9012	0
3014	mam	mam	1.0488	1
3015	man	man	0.0032	1
3016	mane	mane	0.0926	1
3017	manes	manes	0.0567	1
3018	mange	mange	0.8596	1
3019	manse	house	4.2849	0
3020	map	map	0.0196	1
3021	maps	maps	0.0031	1
3022	mar	mar	1.0671	1
3023	marc	march	7.0336	0
3024	march	march	0.0013	1
3025	marched	marched	0.0003	1
3026	mare	mare	0.9054	1
3027	mares	mares	0.4855	1
3028	marge	marge	2.171	1
3029	mark	mark	0.007	1
3030	marked	marked	0.0007	1
3031	marks	marks	0.0183	1
3032	marl	marl	1.2086	1
3033	marls	marls	0.9718	1
3034	marred	marred	0.1986	1
3035	mars	mars	0.4999	1
3036	marsh	marsh	0.0123	1
3037	mart	mart	0.1105	1
3038	marts	marts	0.018	1
3039	mas	ma	1.2582	0
3040	mash	mash	2.9326	1
3041	mashed	mashed	1.347	1
3042	mask	mask	0.0534	1
3043	masks	masks	0.0206	1
3044	masque	masque	1.831	1
3045	mass	hub	6.49379999999999	0
3046	mast	mast	0.1007	1
3047	masts	masts	0.0823	1
3048	mat	mat	0.5097	1
3049	match	match	0.003	1
3050	matched	matched	0.0005	1
3051	mate	mate	0.2025	1
3052	mates	mates	0.2971	1
3053	math	math	0.0037	1
3054	maths	maths	0.0019	1
3055	mats	mats	0.473	1
3056	maul	cleave	2.5098	0
3057	mauve	mauve	0.0046	1
3058	maw	maw	0.0326	1
3059	maws	maws	2.0766	1
3060	max	max	0.0039	1
3061	may	may	0.0312	1
3062	maze	maze	0.2163	1
3063	me	me	0.0011	1
3064	mead	mead	0.0197	1
3065	meads	meads	0.074	1
3066	meal	meal	0.0034	1
3067	meals	meals	0.0067	1
3068	mean	mean	0.0011	1
3069	means	means	0.025	1
3070	meant	meant	0.0002	1
3071	meat	meat	0.0076	1
3072	meats	meats	0.6969	1
3073	meed	meed	0.0099	1
3074	meeds	meeds	0.5838	1
3075	meek	clone	9.30779999999999	0
3076	meet	meet	0.017	1
3077	meld	meld	0.0027	1
3078	melds	melds	0.0074	1
3079	melt	melt	0.0004	1
3080	melts	melts	0.0054	1
3081	men	men	0.0005	1
3082	mend	mend	2.2662	1
3083	mends	mends	2.3435	1
3084	mere	mere	0.0074	1
3085	merge	merge	0.1077	1
3086	merged	merged	0.001	1
3087	mesh	mesh	0.0203	1
3088	mess	mess	2.272	1
3089	mew	mew	2.6219	1
3090	mewed	mewed	1.8415	1
3091	mews	mews	7.8842	1
3092	mice	mice	0.0498	1
3093	mick	mick	0.1092	1
3094	mid	mid	0.0002	1
3095	midge	gnat	5.2545	0
3096	midst	midst	0.0058	1
3097	midsts	midsts	0.001	1
3098	mien	mien	1.0199	1
3099	miens	miens	0.1225	1
3100	mike	mike	0.000600000000000001	1
3101	mikes	mikes	0.3574	1
3102	mil	mil	0.3111	1
3103	mild	mild	0.0474	1
3104	mile	mile	0.0072	1
3105	miles	miles	0.3269	1
3106	milk	milk	0.00989999999999999	1
3107	milks	milks	0.021	1
3108	mill	mill	0.422	1
3109	mills	mills	0.0012	1
3110	mils	mils	0.3268	1
3111	milt	milk	1.4584	0
3112	mime	fern	12.2213	0
3113	min	min	1.4253	1
3114	mince	mince	2.5484	1
3115	minced	minced	1.9135	1
3116	mind	mind	0.0001	1
3117	minds	minds	0	1
3118	mine	mine	0.0205	1
3119	mines	mines	0.1004	1
3120	mink	fur	1.9202	0
3121	minks	furs	1.0196	0
3122	mint	mint	2.3402	1
3123	mints	mints	2.2577	1
3124	minx	bard	6.4931	0
3125	mire	alms	7.2417	0
3126	mirth	mirth	0.0049	1
3127	mirths	mirths	0.0375	1
3128	miss	miss	1.8465	1
3129	missed	missed	0.0013	1
3130	mist	mist	0.0219	1
3131	mists	mists	0.1911	1
3132	mite	mite	0.0843	1
3133	mites	mites	0.0152	1
3134	mitt	mitt	0.162	1
3135	mitts	hands	0.3178	0
3136	mix	mix	0.0003	1
3137	mixed	mixed	0.0012	1
3138	mo	mo	0.0318	1
3139	moan	moan	1.2047	1
3140	moaned	moaned	2.0708	1
3141	moans	moans	1.4417	1
3142	moat	ditch	2.6421	0
3143	moats	moats	0.1347	1
3144	mob	mob	0.0359	1
3145	mobs	mobs	0.0006	1
3146	mock	mock	0.0697	1
3147	mocked	mocked	0.0506	1
3148	mocks	mock	0.7253	0
3149	mod	mod	1.9226	1
3150	mode	mode	0.0001	1
3151	modes	modes	0.0029	1
3152	moil	toil	2.8026	0
3153	moist	moist	0.0999	1
3154	moke	moke	0.4292	1
3155	mold	mold	0.0005	1
3156	molds	molds	0.0013	1
3157	mole	mole	0.0069	1
3158	moles	moles	0.0024	1
3159	moll	moll	0.8738	1
3160	molls	molls	0.1898	1
3161	mom	mom	0.2873	1
3162	moms	moms	0.185	1
3163	monk	monk	0.7444	1
3164	monks	monks	0.6205	1
3165	month	month	0.0001	1
3166	months	months	0.0009	1
3167	moo	si	18.4894	0
3168	mooch	mooch	3.2948	1
3169	mood	mood	0.9838	1
3170	moods	moods	0.0248	1
3171	mooed	mooed	2.597	1
3172	moon	moon	0.0157	1
3173	moons	moons	0.0006	1
3174	moor	moor	2.1902	1
3175	moos	moose	40.0415	0
3176	moose	moose	1.0682	1
3177	moose	moose	1.0201	1
3178	moot	hub	11.1213	0
3179	mop	mop	0.4733	1
3180	mope	strife	5.5621	0
3181	mopped	mopped	0.8332	1
3182	mops	mops	0.1694	1
3183	more	more	0.0014	1
3184	morn	morn	2.5228	1
3185	morns	morns	0.4604	1
3186	mosque	mosques	1.7916	0
3187	mosques	mosques	1.5275	1
3188	moss	moss	3.2961	1
3189	most	most	0.0002	1
3190	mote	mote	1.0482	1
3191	motes	motes	0.2146	1
3192	moth	moth	0.0189	1
3193	moths	moths	0.0405	1
3194	mound	mound	0.0003	1
3195	mounds	mounds	0.0022	1
3196	mount	mount	0.1585	1
3197	mounts	mounts	0.0012	1
3198	mourn	mourn	0.3059	1
3199	mourned	mourned	0.0102	1
3200	mourns	mourns	0.0909	1
3201	mouse	mouse	0.0119	1
3202	mouth	mouth	0.0003	1
3203	mouths	mouths	0.0004	1
3204	move	move	0.000700000000000001	1
3205	moved	moved	0.0005	1
3206	moves	moves	0.0003	1
3207	mow	mow	2.8718	1
3208	mowed	mowed	0.2087	1
3209	mows	mows	0.1784	1
3210	mu	mu	1.8629	1
3211	much	much	0.0001	1
3212	muck	muck	1.149	1
3213	mucked	mucked	0.0588	1
3214	mucks	mucks	0.2007	1
3215	mud	mud	0.1547	1
3216	muds	muds	0.8713	1
3217	muff	muff	0.2231	1
3218	muffs	muffs	0.0376	1
3219	mug	mug	0.0359	1
3220	mugs	mugs	0.0056	1
3221	mulch	mulch	1.4639	1
3222	mule	mule	0.0262	1
3223	mules	mules	0.1023	1
3224	mull	mull	1.4836	1
3225	mum	mum	0.9358	1
3226	mumps	mumps	4.1408	1
3227	mums	mums	0.5481	1
3228	munch	munch	0.0696	1
3229	munched	munched	0.0047	1
3230	murk	murk	0.0059	1
3231	murks	murks	0.0063	1
3232	mus	mus	0.6379	1
3233	muse	muse	8.7168	1
3234	mush	hub	5.2416	0
3235	musk	musk	0.0192	1
3236	musks	musks	0.0862	1
3237	muss	mus	11.7668	0
3238	must	must	0.0024	1
3239	mute	hub	7.1499	0
3240	mutt	mutt	0.00630000000000001	1
3241	mutts	mutts	0.0394	1
3242	my	my	0.0005	1
3243	myrrh	myrrh	0.1554	1
3244	myrrhs	myrrhs	0.0189	1
3245	myth	myth	0.0026	1
3246	myths	myths	0.0001	1
3247	nab	nab	1.4052	1
3248	nabbed	nabbed	0.0223	1
3249	nabs	nab	1.3232	0
3250	nag	nag	0.5942	1
3251	nagged	nagged	0.2281	1
3252	nags	nags	0.5089	1
3253	nail	nail	0.1042	1
3254	nails	nails	0.4408	1
3255	name	name	0	1
3256	names	names	0	1
3257	nap	nap	1.4152	1
3258	nape	nape	0.0734	1
3259	napes	napes	0.451	1
3260	naps	naps	0.3552	1
3261	narc	narc	0.1771	1
3262	nard	nard	1.3877	1
3263	nards	nards	0.0382	1
3264	nark	clone	5.1684	0
3265	nave	nave	1.1954	1
3266	naves	naves	1.2513	1
3267	naw	naw	5.1554	1
3268	nay	nay	0.7446	1
3269	neap	neap	0.1597	1
3270	neaps	neaps	0.0411	1
3271	near	near	0	1
3272	neat	neat	0.0887	1
3273	neb	neb	0.2005	1
3274	nebs	snouts	0.9973	0
3275	neck	neck	0.0011	1
3276	necks	necks	0.0293	1
3277	need	need	0.0012	1
3278	needs	needs	0.000400000000000001	1
3279	neigh	neigh	0.9423	1
3280	neighs	neighs	0.0049	1
3281	nerve	nerve	0	1
3282	nerves	nerves	0	1
3283	ness	ness	0.0607	1
3284	nest	nest	0.0049	1
3285	nests	nests	0.0022	1
3286	net	net	0.0058	1
3287	nets	nets	0.0895	1
3288	new	new	0.0018	1
3289	news	news	1.6574	1
3290	newt	newt	1.5832	1
3291	newts	newts	1.4502	1
3292	next	next	0	1
3293	nib	nib	0.214	1
3294	nibs	nibs	0.0559	1
3295	nice	nice	0.00610000000000001	1
3296	niche	niche	0.1316	1
3297	nick	nick	2.1576	1
3298	nicked	nicked	0.0796	1
3299	nicks	nicks	0.915	1
3300	niece	niece	0.2059	1
3301	niff	niff	1.87	1
3302	nigh	nigh	0.0218	1
3303	night	night	0.0223	1
3304	nights	nights	0.0002	1
3305	nil	nil	0.2882	1
3306	nils	nils	0.0507	1
3307	nip	nip	0.9254	1
3308	nips	nips	0.2056	1
3309	nit	nit	1.214	1
3310	nits	nit	3.6244	0
3311	nix	nix	2.5214	1
3312	no	no	0.0214	1
3313	nob	nob	2.4086	1
3314	nod	nod	1.2819	1
3315	node	node	0.0602	1
3316	nodes	nodes	0.0056	1
3317	nods	nod	1.1826	0
3318	nog	nog	0.8314	1
3319	noise	noise	0.0007	1
3320	non	non	3.6283	1
3321	nonce	nonce	1.7625	1
3322	none	none	0.0005	1
3323	nook	nook	0.1469	1
3324	nooks	nooks	0.5741	1
3325	noon	noon	0.0016	1
3326	noons	noons	0.0084	1
3327	noose	noose	3.6293	1
3328	nor	nor	0.0038	1
3329	norm	norm	0	1
3330	norms	norms	0.0001	1
3331	north	north	0.0004	1
3332	nose	nose	0.0002	1
3333	not	not	0.0052	1
3334	notch	notch	0.0636	1
3335	note	note	0.0013	1
3336	notes	notes	0.0001	1
3337	nought	nought	1.0345	1
3338	noun	noun	0.007	1
3339	nouns	nouns	0.0002	1
3340	now	now	0.0014	1
3341	nub	nub	1.1554	1
3342	nubs	nubs	0.0589	1
3343	nude	nude	2.1891	1
3344	nudge	nudge	2.2865	1
3345	nudged	nudged	0.0169	1
3346	null	null	1.3541	1
3347	numb	numb	0.3522	1
3348	nun	nun	1.058	1
3349	nuns	nuns	0.2265	1
3350	nurse	nurse	0.7584	1
3351	nut	nut	0.0015	1
3352	nuts	nuts	0.6531	1
3353	nuts	nuts	0.0003	1
3354	nymph	nymph	0.0132	1
3355	nymphs	nymphs	0.033	1
3356	oaf	oaf	1.3513	1
3357	oafs	oafs	0.9504	1
3358	oak	oak	0.9217	1
3359	oaks	oak	0.9452	0
3360	oar	oar	1.5088	1
3361	oars	oars	0.7003	1
3362	oast	oast	0.2531	1
3363	oat	oat	0.0317	1
3364	oath	oath	0.8838	1
3365	oaths	oaths	0.7518	1
3366	oats	oats	0.0067	1
3367	odd	odd	0.0037	1
3368	ode	myth	0.866	0
3369	odes	odes	0.001	1
3370	of	of	0.0002	1
3371	off	off	0.0002	1
3372	oft	alms	4.2498	0
3373	ohm	ohm	0.2585	1
3374	ohms	ohms	0.018	1
3375	oil	oil	0.0122	1
3376	oils	oils	0.0009	1
3377	old	old	0	1
3378	ole	old	1.1764	0
3379	on	on	0.0002	1
3380	once	once	0.00540000000000001	1
3381	oops	hoop	11.0271	0
3382	ooze	ooze	3.7728	1
3383	ops	ops	1.0331	1
3384	or	or	0.0064	1
3385	orange	orange	0.0065	1
3386	orb	orb	0.1869	1
3387	orbs	orbs	0.0488	1
3388	ore	ore	0.1397	1
3389	ores	ores	0.0033	1
3390	ouch	ouch	1.7937	1
3391	ought	ought	0.0107	1
3392	ounce	ounce	0.0005	1
3393	our	our	0	1
3394	oust	oust	0.1286	1
3395	ousts	ousts	0.0492	1
3396	out	out	0.0003	1
3397	owe	owe	0.0002	1
3398	owed	owed	0.0001	1
3399	owes	owes	0.011	1
3400	owl	owl	1.3917	1
3401	owls	owls	0.6902	1
3402	own	own	0	1
3403	owned	owned	0	1
3404	owns	owns	0.0004	1
3405	ox	ox	0.4085	1
3406	pa	pa	0.1701	1
3407	pace	pace	0.001	1
3408	pack	pack	0.00730000000000001	1
3409	packed	packed	0.0081	1
3410	packs	packs	0.0068	1
3411	pact	pact	0.0071	1
3412	pacts	pacts	0.003	1
3413	pad	pad	0.0307	1
3414	pads	pads	0.6433	1
3415	page	page	0.0002	1
3416	paid	paid	0.0169	1
3417	pail	pail	0.0042	1
3418	pails	pails	0.003	1
3419	pain	pain	0.0037	1
3420	pains	pains	0.0033	1
3421	paint	paint	0.0409	1
3422	paints	paints	0.0112	1
3423	pair	pair	0.0002	1
3424	pairs	pairs	0	1
3425	pal	pal	1.1183	1
3426	pale	blank	0.4381	0
3427	pall	pall	0.0412	1
3428	palls	palls	0.0095	1
3429	palm	palm	0.0005	1
3430	palms	palms	0.0053	1
3431	pals	pals	0.1582	1
3432	pan	pan	0.0007	1
3433	pane	pane	0.9954	1
3434	panes	panes	0.7755	1
3435	pang	pang	2.1607	1
3436	pangs	pangs	0.9758	1
3437	pans	pans	0.0083	1
3438	pant	pant	0.0301	1
3439	pants	pants	0.009	1
3440	pants	pants	0.0013	1
3441	pants	pants	0.0823	1
3442	pap	pap	0.0232	1
3443	paps	paps	0.1814	1
3444	par	par	0.1073	1
3445	parch	parch	0.5056	1
3446	parched	parched	0.1053	1
3447	pare	pare	0.5211	1
3448	pared	pared	0.8625	1
3449	pares	pares	0.5724	1
3450	park	park	0.0001	1
3451	parks	parks	0.00360000000000001	1
3452	pars	pars	0.0224	1
3453	parse	bin	5.7886	0
3454	part	part	0.0291	1
3455	parts	parts	0.0295	1
3456	pas	dads	3.8039	0
3457	pass	pass	0.0228	1
3458	passed	passed	0.0001	1
3459	past	past	1.6852	1
3460	paste	paste	0.0279	1
3461	pastes	pastes	0.0705	1
3462	pasts	pasts	0.7958	1
3463	pat	pat	0.5477	1
3464	patch	patch	0.0158	1
3465	pate	pate	0.037	1
3466	pates	pates	0.1251	1
3467	path	path	0.0082	1
3468	paths	paths	0.0002	1
3469	pats	pats	1.0075	1
3470	paunch	paunch	0.5802	1
3471	pause	pause	0.0002	1
3472	paused	paused	0.0194	1
