Item	Word	Semantic_Output	Error_Score	Correct
6079	woes	woes	0.013	1
6082	wolves	wolves	0	1
6085	won	won	0	1
6086	wont	wont	0.0008	1
6088	wood	wood	0	1
6093	wool	wool	0.0001	1
6094	wools	wools	0.001	1
6095	woos	woos	2.005	1
6096	word	word	0.0001	1
6097	words	words	0.0009	1
6098	wore	wore	0	1
6099	work	work	0.0001	1
6102	worlds	worlds	0.0447	1
6103	worm	worm	0.0001	1
6107	worth	worth	0	1
6109	wove	wove	0.0004	1
6111	wrack	wrack	0.5495	1
6112	wraith	wraith	0.00290000000000001	1
6113	wraiths	wraiths	0.0018	1
6114	wrap	wrap	0.0001	1
6115	wrapped	wrapped	0	1
6116	wraps	wraps	0.0626	1
6118	wraths	wraths	0.0022	1
6119	wreak	wreak	0.0117	1
6121	wreathe	wreathe	0.8707	1
6123	wreck	wreck	0	1
6125	wrecks	wrecks	0.0001	1
6128	wrenched	wrenched	0.0003	1
6130	wrest	wrest	1.8709	1
6132	wretch	wretch	0.5219	1
6134	wring	wring	0.1663	1
6139	writes	writes	0.0001	1
6141	writhed	writhed	0.0055	1
6143	writs	writs	0.0064	1
6145	wrote	wrote	0	1
6146	wry	wry	0.0086	1
6150	yaks	yaks	0.0163	1
6151	yam	yam	0.0011	1
6152	yams	yams	0.0005	1
6154	yanked	yanked	0.0001	1
6155	yanks	yanks	0.005	1
6157	yapped	yapped	0.0043	1
6161	yarn	yarn	0.029	1
6167	yawned	yawned	0.0289	1
6174	yearned	yearned	0	1
6175	yearns	yearns	0	1
6178	yeasts	yeasts	0.0269	1
6183	yelps	yelps	0.0098	1
6186	yes	yes	0	1
6188	yew	yew	0.0019	1
6190	yields	yields	0.0016	1
6192	yoke	yoke	0	1
6193	yokes	yokes	0.0008	1
6194	yolk	yolk	0.0001	1
6197	yore	yore	0.1773	1
6198	yores	yores	0.8798	1
6199	you	you	0.0001	1
6200	young	young	0	1
6203	youth	youth	0.0002	1
6205	yowl	yowl	0.0011	1
6209	zeal	zeal	0.0009	1
6211	zed	zed	0.0048	1
6215	zens	zens	0.3642	1
6217	zests	zests	0.4665	1
6218	zinc	zinc	0.0003	1
6220	zip	zip	0.0017	1
6221	zipped	zipped	0.0001	1
6223	zone	zone	0.0001	1
6224	zones	zones	0	1
6225	zoo	zoo	0.0001	1
6226	zoom	zoom	0.007	1
6228	zooms	zooms	0.0017	1
