Item	Word	Semantic_Output	Error_Score	Correct
2631	junk	junk	1.0668	1
2632	junks	junks	0.8977	1
2633	just	just	0.0003	1
2634	jute	jute	0.0001	1
2635	jutes	jutes	0.0019	1
2636	kail	clone	12.2142	0
2637	kale	kale	0.6864	1
2638	kales	kales	3.6098	1
2639	keel	keel	0.0021	1
2640	keels	keels	0.0384	1
2641	keen	keen	0.0621	1
2642	keep	keep	0	1
2643	keeps	keeps	0.0016	1
2644	keg	keg	0.0485	1
2645	kegs	kegs	0.0258	1
2646	kelp	kelp	0.0129	1
2647	kelps	kelps	0.0593	1
2648	ken	sense	0.4691	0
2649	kens	kens	0.411	1
2650	kept	kept	0	1
2651	ketch	brig	1.7519	0
2652	key	key	0.0004	1
2653	keys	keys	0	1
2654	kick	alms	4.7725	0
2655	kicked	kicked	1.4443	1
2656	kicks	clones	8.3585	0
2657	kid	kid	0.000900000000000001	1
2658	kids	kids	0.0002	1
2659	kike	kike	1.4021	1
2660	kill	kill	0.0032	1
2661	killed	killed	0	1
2662	kills	kills	0.0022	1
2663	kiln	kiln	0.0058	1
2664	kilns	kilns	0.0038	1
2665	kilt	kilt	0.0677	1
2666	kilts	kilts	0.0025	1
2667	kind	kind	0.0008	1
2668	kinds	kinds	0.0009	1
2669	king	king	0.0001	1
2670	kings	kings	0.0002	1
2671	kink	kink	0.941	1
2672	kinks	kinks	0.2921	1
2673	kip	kip	0.8379	1
2674	kips	kips	0.7085	1
2675	kirk	kirk	0.1292	1
2676	kirks	kirks	0.0855	1
2677	kiss	kiss	0.0634	1
2678	kissed	kissed	0.0113	1
2679	kit	kit	0.014	1
2680	kite	kite	0.0635	1
2681	kites	kites	0.0525	1
2682	kits	kits	0.0073	1
2683	klutz	klutz	0.9091	1
2684	knack	knack	0.0062	1
2685	knacks	knacks	0.0173	1
2686	knap	knap	0.6529	1
2687	knave	knave	0.004	1
2688	knaves	knaves	0.0039	1
2689	knead	knead	0.0013	1
2690	kneads	kneads	0.0075	1
2691	knee	knee	0.0004	1
2692	kneel	kneel	0.0022	1
2693	kneels	kneels	0	1
2694	knees	knees	0.0012	1
2695	knell	knell	0.0128	1
2696	knells	knells	0.4657	1
2697	knelt	knelt	0	1
2698	knew	knew	0.0137	1
2699	knife	knife	0.0026	1
2700	knight	knight	0.0064	1
2701	knights	knights	0.0002	1
2702	knit	knit	0.0011	1
2703	knit	knit	0.3983	1
2704	knits	knits	0.1114	1
2705	knives	knives	0.0074	1
2706	knob	knob	0.0403	1
2707	knobs	knobs	0.6201	1
2708	knock	knock	0	1
2709	knocked	knocked	0.0122	1
2710	knocks	knocks	0.0001	1
2711	knoll	knoll	0.0026	1
2712	knolls	knolls	0.0073	1
2713	knot	knot	0.0001	1
2714	knots	knots	0.0576	1
2715	knout	knout	0.9658	1
2716	know	know	0	1
2717	knows	knows	0	1
2718	kraut	kraut	0.0163	1
2719	krauts	krauts	0.8876	1
2720	lab	lab	0.0097	1
2721	labs	labs	1.4966	1
2722	lace	lace	0.0021	1
2723	lack	lack	0.0011	1
2724	lacks	lacks	0.0089	1
2725	lad	lad	0.0065	1
2726	lade	lay	3.5307	0
2727	lads	lads	0.0001	1
2728	lag	lag	0.0224	1
2729	lagged	lagged	0.2062	1
2730	lags	lags	0.3772	1
2731	laid	laid	0	1
2732	lair	lair	0.1095	1
2733	lairs	dens	0.7633	0
2734	lake	lake	0.0036	1
2735	lakes	lakes	0.0006	1
2736	lam	lam	1.2574	1
2737	lamb	lamb	0.0004	1
2738	lambs	lambs	0.4766	1
2739	lame	lame	0.022	1
2740	lammed	lammed	0.1459	1
2741	lamp	lamp	0.0012	1
2742	lamps	lamps	0.001	1
2743	lams	lams	0.1497	1
2744	lance	lance	0.0729	1
2745	land	land	0.0004	1
2746	lands	lands	0	1
2747	lane	lane	0	1
2748	lanes	lanes	0.2022	1
2749	lap	lap	0.0002	1
2750	laps	laps	0.0327	1
2751	lapse	lapse	0.0004	1
2752	larch	alms	6.237	0
2753	lard	lard	0.003	1
2754	lards	lards	0.0007	1
2755	large	large	0	1
2756	lark	lark	0.0047	1
2757	larks	larks	0.4288	1
2758	lash	lash	0.0676	1
2759	lashed	lashed	0.38	1
2760	lass	lass	0.7498	1
2761	last	last	0	1
2762	lat	lat	0.0077	1
2763	latch	latch	0.0006	1
2764	late	late	0	1
2765	lath	lath	1.0117	1
2766	lathe	lathe	0.0943	1
2767	lathes	lathe	1.1351	0
2768	laths	laths	0.657	1
2769	laud	wreathe	4.4216	0
2770	laugh	laugh	0	1
2771	laughed	laughed	0.0001	1
2772	laughs	laughs	0	1
2773	launch	launch	0.0012	1
2774	launched	launched	0.0022	1
2775	lave	lave	0.1493	1
2776	law	law	0.0018	1
2777	lawn	lawn	0.0053	1
2778	lawns	lawns	0.096	1
2779	laws	laws	0.0001	1
2780	lax	slag	6.1689	0
2781	lay	lay	0	1
2782	lays	lays	0.0002	1
2783	laze	daze	2.7002	0
2784	lea	lea	3.2102	1
2785	leach	leach	0.1213	1
2786	lead	lead	0	1
2787	leads	leads	0	1
2788	leaf	leaf	0.0001	1
2789	leak	leak	0.0201	1
2790	leaks	leaks	0.2005	1
2791	lean	lean	0.0005	1
2792	leaned	leaned	0.0001	1
2793	leans	leans	0.000600000000000001	1
2794	leap	leap	0	1
2795	leaps	leaps	0.00799999999999999	1
2796	learn	learn	0	1
2797	learned	learned	0	1
2798	learns	learns	0.0001	1
2799	leas	lea	1.9397	0
2800	lease	space	2.5276	0
2801	leash	leash	0.131	1
2802	leave	leave	0.0018	1
2803	leaves	leaves	0.0094	1
2804	leaves	leaves	0.0002	1
2805	led	led	0.0007	1
2806	ledge	ledge	0.0004	1
2807	lee	lee	0.0108	1
2808	leech	leech	0.5818	1
2809	leek	lease	9.4444	0
2810	leeks	leek	0.7606	0
2811	leer	leer	0.000800000000000001	1
2812	leered	leered	0.0003	1
2813	leers	leers	0.2053	1
2814	lees	lees	0.0102	1
2815	left	left	0.0015	1
2816	left	left	0.0121	1
2817	leg	leg	0.0002	1
2818	legs	legs	0.000500000000000001	1
2819	lei	lei	0.9963	1
2820	leis	lei	1.9912	0
2821	lek	lek	0.2034	1
2822	leks	leks	0.5443	1
2823	lend	lend	0.00680000000000001	1
2824	lends	lends	0.3889	1
2825	length	length	0	1
2826	lengths	lengths	0.0001	1
2827	lens	lens	0.002	1
2828	lent	lent	0.3648	1
2829	lept	lept	0.0467	1
2830	less	less	0.0005	1
2831	lest	lest	0.1989	1
2832	let	let	0.0001	1
2833	let	let	0.0017	1
2834	lets	lets	0.0005	1
2835	lewd	lewd	0.8553	1
2836	ley	gaud	6.4635	0
2837	lice	lice	0.029	1
2838	lick	lick	0.3712	1
2839	licked	licked	0	1
2840	licks	licks	0.0035	1
2841	lid	lid	0.0002	1
2842	lids	lids	0.001	1
2843	lie	lie	0.0001	1
2844	lied	lied	0	1
2845	liege	clone	2.0506	0
2846	lien	lien	1.0413	1
2847	liens	liens	2.9694	1
2848	lies	lies	0.0738	1
2849	life	life	0	1
2850	lift	lift	0.0027	1
2851	lifts	lifts	0.0002	1
2852	light	light	0.0001	1
2853	lights	lights	0.0001	1
2854	lilt	lilt	0.8544	1
2855	lilts	lilts	0.9403	1
2856	limb	limb	0.0004	1
2857	limbs	limbs	0.0001	1
2858	lime	lime	0.0015	1
2859	limes	limes	0.0351	1
2860	limn	alms	4.7159	0
2861	limp	limp	0.0015	1
2862	line	line	0	1
2863	lines	lines	0.0005	1
2864	ling	ling	1.1078	1
2865	link	link	0.0066	1
2866	linked	linked	0.0012	1
2867	links	links	0.0169	1
2868	lint	lint	0.5686	1
2869	lints	lints	0.4208	1
2870	lip	lip	0.0009	1
2871	lips	lips	0.0003	1
2872	lisle	lisle	0.7665	1
2873	lisles	lisles	1.7114	1
2874	lisp	lisp	0.0237	1
2875	lisped	lisped	0.0071	1
2876	lisps	lisps	0.0047	1
2877	list	list	0.0009	1
2878	lists	lists	0.0001	1
2879	lithe	lithe	1.0783	1
2880	live	live	0	1
2881	lived	lived	0	1
2882	lives	lives	0.0004	1
2883	lives	lives	0.0003	1
2884	load	load	0.0022	1
2885	loads	loads	0.0034	1
2886	loaf	loaf	0.007	1
2887	loam	loam	0	1
2888	loams	loams	0.0034	1
2889	loan	loan	0.0232	1
2890	loans	loans	0.2868	1
2891	loath	loath	0.2837	1
2892	loathe	hate	0.7004	0
2893	loathed	loathed	0.9872	1
2894	loathes	hate	1.4149	0
2895	loaves	loaves	0.0013	1
2896	lob	lob	0.7888	1
2897	lobbed	lobbed	0.5191	1
2898	lobe	lobe	0.0465	1
2899	lobes	lobes	0.0277	1
2900	lobs	lobs	0.18	1
2901	lock	lock	0.0633	1
2902	locked	locked	0.6562	1
2903	locks	locks	0.0379	1
2904	lode	lode	2.8847	1
2905	lodes	lodes	1.9978	1
2906	lodge	lodge	0.0039	1
2907	loft	loft	0.8332	1
2908	lofts	lofts	0.3404	1
2909	log	log	0	1
2910	loge	loge	0.9278	1
2911	logs	logs	0.0005	1
2912	loin	loin	0.00549999999999999	1
2913	loins	loins	0.0548	1
2914	loll	loll	0.0028	1
2915	lolled	lolled	0.2481	1
2916	lolls	lolls	0.0332	1
2917	lone	lone	0.0016	1
2918	long	long	0.002	1
2919	loo	loo	1.7291	1
2920	look	look	0.0001	1
2921	looked	looked	0.0004	1
2922	looks	looks	0.0002	1
2923	loom	loom	0.0003	1
2924	loomed	loomed	0.4356	1
2925	looms	looms	0.1168	1
2926	loon	loon	0.7953	1
2927	loons	loons	0.9862	1
2928	loop	loop	0.0016	1
2929	loops	loops	0.0064	1
2930	loose	loose	0.0007	1
2931	loot	loot	0.0068	1
2932	loots	loots	0.0127	1
2933	lop	lop	0.5942	1
2934	lope	lope	0.298	1
2935	lopes	lopes	0.7984	1
2936	lopped	lopped	0.0901	1
2937	lops	cuts	1.051	0
2938	lord	lord	0	1
2939	lords	lords	0.0004	1
2940	lore	lore	0.0213	1
2941	lores	lores	0.1585	1
2942	lose	lose	2.5831	1
2943	loss	loss	0.004	1
2944	lost	lost	0.0008	1
2945	lot	lot	0.0001	1
2946	lots	lots	0.0006	1
2947	loud	loud	0	1
2948	lounge	lounge	0.0902	1
2949	louse	louse	1.2274	1
2950	lout	lout	1.0091	1
2951	louts	louts	0.3361	1
2952	love	love	0.0001	1
2953	loves	loves	0.0004	1
2954	low	low	0.0006	1
2955	lox	lox	0.0381	1
2956	luck	luck	0.0022	1
2957	lucks	lucks	0.0228	1
2958	luff	hub	7.4381	0
2959	lug	lug	1.525	1
2960	lugged	lugged	0.3272	1
2961	lugs	lugs	0.8579	1
2962	lull	lull	0.0549	1
2963	lulls	lulls	0.3441	1
2964	lump	lump	0.0015	1
2965	lumps	lumps	0.0002	1
2966	lunch	lunch	0	1
2967	lung	lung	0.0005	1
2968	lunge	lunge	0.8823	1
2969	lunged	lunged	0.0054	1
2970	lungs	lungs	0	1
2971	lurch	lurch	0.0257	1
2972	lurched	lurched	0.0102	1
2973	lure	lure	0.0257	1
2974	lured	lured	0.0001	1
2975	lures	lures	0.0002	1
2976	lurk	lurk	0.0028	1
2977	lurked	lurked	0.4638	1
2978	lurks	lurks	0.015	1
2979	lush	lush	0.9512	1
2980	lust	lust	1.6213	1
2981	lusts	lusts	1.8558	1
2982	lute	lute	0.8464	1
2983	lutes	lutes	0.2153	1
2984	lye	lye	0.1449	1
2985	lyes	lyes	1.6859	1
2986	lymph	lymph	0.0114	1
2987	lymphs	lymphs	0.0423	1
2988	lynch	lynch	0.9986	1
2989	lynx	cat	1.3269	0
2990	lyre	lyre	0.0008	1
2991	lyres	lyres	0.00839999999999999	1
2992	ma	mom	1.8228	0
2993	mace	mace	0.1415	1
2994	mack	mack	0.6524	1
2995	mad	mad	0.0004	1
2996	made	made	0	1
2997	mag	mag	0.3714	1
2998	maid	maid	0.0758	1
2999	maids	maids	0.00760000000000001	1
3000	mail	mail	0.04	1
3001	mails	mails	0.0111	1
3002	maim	maim	0.0198	1
3003	maimed	maimed	0.0052	1
3004	maims	maim	1.2985	0
3005	maize	maize	0.00940000000000001	1
3006	make	make	0.0006	1
3007	makes	makes	0.0002	1
3008	male	male	0.0274	1
3009	males	males	0.5883	1
3010	mall	mall	0.3586	1
3011	malls	malls	0.0726	1
3012	malt	frappe	1.0852	0
3013	malts	frappes	1.0782	0
3014	mam	sioux	1.679	0
3015	man	man	0.0001	1
3016	mane	mane	0	1
3017	manes	manes	0	1
3018	mange	scours	1.2716	0
3019	manse	house	1.2093	0
3020	map	map	0.0001	1
3021	maps	maps	0.0001	1
3022	mar	mar	0.019	1
3023	marc	marc	0.0022	1
3024	march	march	0.1079	1
3025	marched	marched	0.0001	1
3026	mare	mare	0.0034	1
3027	mares	mares	0.0016	1
3028	marge	marge	0.7148	1
3029	mark	mark	0	1
3030	marked	marked	0	1
3031	marks	marks	0	1
3032	marl	marl	0.5187	1
3033	marls	marls	0.0352	1
3034	marred	marred	0.0158	1
3035	mars	mar	1.4275	0
3036	marsh	marsh	0.025	1
3037	mart	mart	0.0096	1
3038	marts	marts	0.0096	1
3039	mas	ma	0.9773	0
3040	mash	mash	0.0681	1
3041	mashed	mashed	0.003	1
3042	mask	mask	0.0018	1
3043	masks	masks	0.0092	1
3044	masque	masque	1.0698	1
3045	mass	mass	0.0001	1
3046	mast	mast	0	1
3047	masts	masts	0	1
3048	mat	mat	0.0004	1
3049	match	match	0.0001	1
3050	matched	matched	0	1
3051	mate	mate	0	1
3052	mates	mates	0.0025	1
3053	math	math	0.0262	1
3054	maths	maths	0.0138	1
3055	mats	mats	0.0482	1
3056	maul	maul	0.7642	1
3057	mauve	mauve	0.004	1
3058	maw	maw	0.0815000000000001	1
3059	maws	mouths	1.8947	0
3060	max	max	0.0944	1
3061	may	may	0.0633	1
3062	maze	maze	0.0172	1
3063	me	me	0.0027	1
3064	mead	mead	1.0551	1
3065	meads	food	5.125	0
3066	meal	meal	0	1
3067	meals	meals	0.0001	1
3068	mean	mean	0.0009	1
3069	means	means	0.001	1
3070	meant	meant	0	1
3071	meat	meat	0	1
3072	meats	meats	0.7762	1
3073	meed	meed	1.0564	1
3074	meeds	meed	1.9132	0
3075	meek	meek	0.0578	1
3076	meet	meet	0.0335	1
3077	meld	meld	0.0024	1
3078	melds	melds	0.0031	1
3079	melt	melt	0.0001	1
3080	melts	melts	0.0002	1
3081	men	men	0.0002	1
3082	mend	mend	3.1159	1
3083	mends	mends	0.7396	1
3084	mere	mere	0.0378	1
3085	merge	merge	0.2591	1
3086	merged	merged	0.0141	1
3087	mesh	mesh	0.0849	1
3088	mess	mess	0.5705	1
3089	mew	mew	0.0038	1
3090	mewed	mewed	0.4396	1
3091	mews	mews	0.000600000000000001	1
3092	mice	mice	0	1
3093	mick	mick	0.04	1
3094	mid	mid	0.007	1
3095	midge	clone	23.3694	0
3096	midst	midst	0.1378	1
3097	midsts	midsts	0.0004	1
3098	mien	mien	0.0359	1
3099	miens	miens	0.0349	1
3100	mike	mike	0.0108	1
3101	mikes	mikes	0.252	1
3102	mil	mil	0.0031	1
3103	mild	mild	0.012	1
3104	mile	mile	0	1
3105	miles	miles	0.0001	1
3106	milk	milk	0.0016	1
3107	milks	milks	0.0135	1
3108	mill	mill	0.00819999999999999	1
3109	mills	mills	0.0003	1
3110	mils	mils	0.7912	1
3111	milt	milt	1.4289	1
3112	mime	alms	4.6179	0
3113	min	min	0.0316	1
3114	mince	mince	1.9453	1
3115	minced	minced	2.1038	1
3116	mind	mind	0.0001	1
3117	minds	minds	0.0005	1
3118	mine	mine	0.1473	1
3119	mines	mines	0.0023	1
3120	mink	mink	0.0018	1
3121	minks	minks	0.0247	1
3122	mint	mint	0.0078	1
3123	mints	mints	0.1383	1
3124	minx	food	10.7343	0
3125	mire	mire	0.1725	1
3126	mirth	mirth	0.1196	1
3127	mirths	mirths	0.011	1
3128	miss	miss	0.0409	1
3129	missed	missed	0.0023	1
3130	mist	mist	0.0081	1
3131	mists	mists	0.0388	1
3132	mite	mite	0.0002	1
3133	mites	mites	0	1
3134	mitt	mitt	0.0004	1
3135	mitts	mitts	0.0537	1
3136	mix	mix	0.002	1
3137	mixed	mixed	0.0006	1
3138	mo	si	4.9209	0
3139	moan	moan	0.0005	1
3140	moaned	moaned	0	1
3141	moans	moans	0.00709999999999999	1
3142	moat	moat	0.0075	1
3143	moats	moats	2.1218	1
3144	mob	mob	0.0002	1
3145	mobs	mobs	0.0011	1
3146	mock	mock	0.0251	1
3147	mocked	mocked	0.0001	1
3148	mocks	mocks	0.0124	1
3149	mod	mod	1.4732	1
3150	mode	mode	0.0081	1
3151	modes	modes	0.0333	1
3152	moil	moil	0.4497	1
3153	moist	moist	0.04	1
3154	moke	moke	0.0741	1
3155	mold	mold	0.0001	1
3156	molds	molds	0.029	1
3157	mole	mole	0.0002	1
3158	moles	moles	0.0223	1
3159	moll	moll	0.0702	1
3160	molls	molls	0.0573	1
3161	mom	mom	0.0017	1
3162	moms	mom	0.8732	0
3163	monk	monk	0.0026	1
3164	monks	monks	0.001	1
3165	month	month	0	1
3166	months	months	0.0001	1
3167	moo	moo	0.0022	1
3168	mooch	vend	4.6907	0
3169	mood	mood	0.0053	1
3170	moods	moods	0.0002	1
3171	mooed	mooed	1.0837	1
3172	moon	moon	0.0016	1
3173	moons	moons	0.0038	1
3174	moor	alms	6.3772	0
3175	moos	moos	0.7445	1
3176	moose	moose	0.0016	1
3177	moose	moose	1.0064	1
3178	moot	prime	3.0789	0
3179	mop	mop	0.0028	1
3180	mope	clone	10.9366	0
3181	mopped	mopped	0.0214	1
3182	mops	mops	0.0802	1
3183	more	more	0.0089	1
3184	morn	morn	0.0007	1
3185	morns	morns	1.0272	1
3186	mosque	mosque	0.0012	1
3187	mosques	mosques	0.0006	1
3188	moss	moss	0.2893	1
3189	most	most	0.0001	1
3190	mote	mask	4.0521	0
3191	motes	motes	0.2247	1
3192	moth	moth	0	1
3193	moths	moths	0.0002	1
3194	mound	mound	0.0033	1
3195	mounds	mounds	0.0003	1
3196	mount	mount	0.0046	1
3197	mounts	mounts	0.0282	1
3198	mourn	mourn	1.1858	1
3199	mourned	mourned	0.0065	1
3200	mourns	mourn	2.2164	0
3201	mouse	mouse	0	1
3202	mouth	mouth	0.0001	1
3203	mouths	mouths	0.0026	1
3204	move	move	0	1
3205	moved	moved	0	1
3206	moves	moves	0	1
3207	mow	mow	0.0002	1
3208	mowed	mowed	0	1
3209	mows	mows	0.0017	1
3210	mu	alms	11.2546	0
3211	much	much	0	1
3212	muck	muck	0.0062	1
3213	mucked	mucked	0.0297	1
3214	mucks	mucks	0.1837	1
3215	mud	mud	0.0003	1
3216	muds	muds	0.0934	1
3217	muff	muff	0.2172	1
3218	muffs	muffs	0.0657	1
3219	mug	mug	0.0032	1
3220	mugs	mugs	0.0023	1
3221	mulch	cote	1.4485	0
3222	mule	mule	0.0001	1
3223	mules	mules	0.0001	1
3224	mull	mull	0.2245	1
3225	mum	mum	0.4538	1
3226	mumps	mumps	1.476	1
3227	mums	mums	0.3276	1
3228	munch	munch	0.0433	1
3229	munched	munched	0.0008	1
3230	murk	murk	0.3565	1
3231	murks	murks	0.9512	1
3232	mus	mus	4.2954	1
3233	muse	use	13.7107	0
3234	mush	mush	0.0026	1
3235	musk	musk	0.1071	1
3236	musks	musks	0.4992	1
3237	muss	hell	9.1794	0
3238	must	must	0.0027	1
3239	mute	mute	0.1603	1
3240	mutt	mutt	1.8712	1
3241	mutts	mutts	2.4335	1
3242	my	my	0	1
3243	myrrh	myrrh	0.008	1
3244	myrrhs	myrrhs	0.1098	1
3245	myth	myth	0.0101	1
3246	myths	myths	0.0006	1
3247	nab	nab	0.8798	1
3248	nabbed	nabbed	0.6766	1
3249	nabs	nabs	0.6406	1
3250	nag	nag	0.0141	1
3251	nagged	nagged	0.0217	1
3252	nags	nags	0.107	1
3253	nail	nail	0	1
3254	nails	nails	0.0002	1
3255	name	name	0.0004	1
3256	names	names	0.0001	1
3257	nap	nap	0.0108	1
3258	nape	nape	0.1031	1
3259	napes	napes	0.1012	1
3260	naps	naps	0.0055	1
3261	narc	clone	6.7305	0
3262	nard	nard	0.0632	1
3263	nards	nards	0.4578	1
3264	nark	speak	6.1514	0
3265	nave	brick	11.0526	0
3266	naves	knaves	14.7533	0
3267	naw	naw	1.9318	1
3268	nay	nay	0.007	1
3269	neap	neap	0.3773	1
3270	neaps	neaps	0.048	1
3271	near	near	0.0001	1
3272	neat	neat	0.0185	1
3273	neb	snout	3.2232	0
3274	nebs	snouts	3.0322	0
3275	neck	neck	0.0005	1
3276	necks	necks	0.0263	1
3277	need	need	0	1
3278	needs	needs	0	1
3279	neigh	neigh	0.2679	1
3280	neighs	neighs	0.2618	1
3281	nerve	nerve	0.0025	1
3282	nerves	nerves	0.0002	1
3283	ness	ness	0.0358	1
3284	nest	nest	0.00649999999999999	1
3285	nests	nests	0.064	1
3286	net	net	0.0012	1
3287	nets	nets	0.0023	1
3288	new	new	0	1
3289	news	news	0.0008	1
3290	newt	newt	0.5554	1
3291	newts	newts	0.1016	1
3292	next	next	0	1
3293	nib	nib	0.0051	1
3294	nibs	nibs	0.3774	1
3295	nice	nice	0	1
3296	niche	niche	0.001	1
3297	nick	nick	1.5545	1
3298	nicked	nicked	0.0091	1
3299	nicks	nicks	2.2861	1
3300	niece	niece	0.217	1
3301	niff	niff	3.2571	1
3302	nigh	nigh	0.0003	1
3303	night	night	0.0001	1
3304	nights	nights	0.0004	1
3305	nil	nil	3.6651	1
3306	nils	gees	3.4861	0
3307	nip	nip	1.9653	1
3308	nips	nips	0.7825	1
3309	nit	nit	0.498	1
3310	nits	nit	1.7087	0
3311	nix	nix	0.0799	1
3312	no	no	0	1
3313	nob	pseud	4.4585	0
3314	nod	nod	0.001	1
3315	node	wire	4.7875	0
3316	nodes	wires	4.7545	0
3317	nods	nods	0.0002	1
3318	nog	dare	12.9484	0
3319	noise	noise	0	1
3320	non	none	7.9595	0
3321	nonce	no	10.649	0
3322	none	none	0.0581	1
3323	nook	nook	0.6522	1
3324	nooks	nook	1.1682	0
3325	noon	noon	0	1
3326	noons	noons	0.0003	1
3327	noose	noose	0.8694	1
3328	nor	nor	0.0017	1
3329	norm	norm	0.006	1
3330	norms	norms	0.0006	1
3331	north	north	0.0051	1
3332	nose	nose	0.0001	1
3333	not	not	0.0001	1
3334	notch	notch	0.0156	1
3335	note	note	0	1
3336	notes	notes	0	1
3337	nought	nought	1.0298	1
3338	noun	noun	0	1
3339	nouns	nouns	0	1
3340	now	now	0	1
3341	nub	nub	2.6942	1
3342	nubs	nubs	1.4473	1
3343	nude	chaste	2.1051	0
3344	nudge	nudge	0.0005	1
3345	nudged	nudged	0.0001	1
3346	null	null	0.0545	1
3347	numb	numb	0.0005	1
3348	nun	nun	0.0492	1
3349	nuns	nuns	0	1
3350	nurse	nurse	0.0445	1
3351	nut	nut	0	1
3352	nuts	nuts	0.0123	1
3353	nuts	nuts	0.0004	1
3354	nymph	nymph	0.0566	1
3355	nymphs	nymphs	0.0974	1
3356	oaf	oaf	0.403	1
3357	oafs	oafs	0.5197	1
3358	oak	oak	0.0004	1
3359	oaks	oaks	0.0002	1
3360	oar	oar	0.0086	1
3361	oars	oars	0.011	1
3362	oast	oast	0.1992	1
3363	oat	oat	0.0015	1
3364	oath	oath	0.0037	1
3365	oaths	oaths	0.0738	1
3366	oats	oats	0.0022	1
3367	odd	odd	0.0004	1
3368	ode	myth	2.0748	0
3369	odes	odes	0.0252	1
3370	of	of	0.0005	1
3371	off	off	0.0484	1
3372	oft	oft	0.0953	1
3373	ohm	ohm	0.7558	1
3374	ohms	ohms	0.0281	1
3375	oil	oil	0.001	1
3376	oils	oils	0.0114	1
3377	old	old	0.0001	1
3378	ole	ole	0.0992	1
3379	on	on	0.0024	1
3380	once	once	0.0026	1
3381	oops	flukes	8.2231	0
3382	ooze	ooze	0.0065	1
3383	ops	fauns	2.0567	0
3384	or	or	0.0014	1
3385	orange	orange	0	1
3386	orb	orb	1.1593	1
3387	orbs	orbs	0.7932	1
3388	ore	ore	0.0004	1
3389	ores	ores	0.0013	1
3390	ouch	ouch	0.0182	1
3391	ought	ought	0.0005	1
3392	ounce	ounce	0.0051	1
3393	our	our	0	1
3394	oust	dare	1.7536	0
3395	ousts	ousts	3.641	1
3396	out	out	0.0858	1
3397	owe	owe	0.7396	1
3398	owed	owed	0.0018	1
3399	owes	owe	0.7303	0
3400	owl	owl	0.0058	1
3401	owls	owls	0.0104	1
3402	own	own	0.6256	1
3403	owned	owned	0	1
3404	owns	owns	0.2305	1
3405	ox	ox	0.006	1
3406	pa	dad	8.1923	0
3407	pace	pace	0.0003	1
3408	pack	pack	0.0002	1
3409	packed	packed	0.0001	1
3410	packs	packs	0.0189	1
3411	pact	pact	0.0009	1
3412	pacts	pact	0.6561	0
3413	pad	pad	0.003	1
3414	pads	pads	0.601	1
3415	page	page	0.0001	1
3416	paid	paid	0	1
3417	pail	pail	0.0002	1
3418	pails	pails	0.00699999999999999	1
3419	pain	pain	0.079	1
3420	pains	pains	0.0149	1
3421	paint	paint	0.0334	1
3422	paints	paints	0.0444	1
3423	pair	pair	0	1
3424	pairs	pairs	0.0004	1
3425	pal	pal	0.1917	1
3426	pale	blank	0.6926	0
3427	pall	pall	0.9085	1
3428	palls	palls	0.1842	1
3429	palm	palm	0.0001	1
3430	palms	palms	0	1
3431	pals	pals	0.0436	1
3432	pan	pan	0.0466	1
3433	pane	pane	0.0658	1
3434	panes	panes	0.0575	1
3435	pang	pang	0.0401	1
3436	pangs	pangs	0.0111	1
3437	pans	pans	0.184	1
3438	pant	pant	0.7571	1
3439	pants	pants	0.0269	1
3440	pants	pants	0.0021	1
3441	pants	pants	0.0228	1
3442	pap	pap	0.2189	1
3443	paps	paps	0.6203	1
3444	par	pi	3.2582	0
3445	parch	parch	0.7332	1
3446	parched	parched	0.5145	1
3447	pare	pare	1.2055	1
3448	pared	pared	0.0161	1
3449	pares	pares	1.2256	1
3450	park	park	0	1
3451	parks	parks	0.0025	1
3452	pars	hints	5.1973	0
3453	parse	part	7.0594	0
3454	part	part	0.0734	1
3455	parts	parts	0.1159	1
3456	pas	pas	0.7229	1
3457	pass	pass	0.0002	1
3458	passed	passed	0	1
3459	past	past	0.0027	1
3460	paste	paste	0.0128	1
3461	pastes	pastes	0.1963	1
3462	pasts	pasts	1.0358	1
3463	pat	pat	0.0046	1
3464	patch	patch	0.0004	1
3465	pate	pate	3.0186	1
3466	pates	sauce	6.085	0
3467	path	path	0	1
3468	paths	paths	0.0001	1
3469	pats	pats	2.9815	1
3470	paunch	paunch	0.061	1
3471	pause	pause	0.0013	1
3472	paused	paused	0.0025	1
3473	pave	pave	0.3899	1
3474	paved	paved	0.0709	1
3475	paves	paves	0.1929	1
3476	paw	paw	0.001	1
3477	pawl	broom	5.5362	0
3478	pawn	pledge	0.6408	0
3479	pawns	pawns	2.1475	1
3480	paws	paws	0.0033	1
3481	pay	pay	0	1
3482	pays	pays	0.0022	1
3483	pea	pea	0.0002	1
3484	peace	peace	0.1173	1
3485	peach	peach	0.0053	1
3486	peak	peak	0.0014	1
3487	peaks	peaks	0.0051	1
3488	peal	peal	1.0625	1
3489	peals	sleights	5.4603	0
3490	pear	pear	0.0148	1
3491	pearl	pearl	0.0005	1
3492	pearls	pearls	0	1
3493	pears	pears	0.0208	1
3494	peas	peas	0.0015	1
3495	peat	peat	0.1131	1
3496	peats	peats	1.5042	1
3497	peck	peck	0.0006	1
3498	pecked	pecked	0.0001	1
3499	pecks	pecks	0.0816	1
3500	pee	pee	1.7838	1
3501	peed	peed	0.00579999999999999	1
3502	peek	peek	0.2622	1
3503	peeked	peeked	0.0011	1
3504	peeks	peeks	0.0311	1
